current_temp,current_humi,total_time_maintained,total_energy_consumption,energy_efficiency,door_status,FC_Unit_1_Status,FC_Unit_1_Fan_Status,FC_Unit_1_Set_Point,FC_Unit_1_Operation_Mode,FC_Unit_2_Status,FC_Unit_2_Fan_Status,FC_Unit_2_Set_Point,FC_Unit_2_Operation_Mode,FC_Unit_3_Status,FC_Unit_3_Fan_Status,FC_Unit_3_Set_Point,FC_Unit_3_Operation_Mode,FC_Unit_4_Status,FC_Unit_4_Fan_Status,FC_Unit_4_Set_Point,FC_Unit_4_Operation_Mode,FC_Unit_5_Status,FC_Unit_5_Fan_Status,FC_Unit_5_Set_Point,FC_Unit_5_Operation_Mode,FC_Unit_6_Status,FC_Unit_6_Fan_Status,FC_Unit_6_Set_Point,FC_Unit_6_Operation_Mode
22.767,69.143,13134,20.75999999999931,632.6589595375933,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.75,72.5,13134,18.44000000000051,712.255965292822,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.75,80.571,13199,15.250000000004547,865.5081967210534,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.75,80.786,13203,15.1200000000008,873.2142857142395,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.75,69.214,13138,19.81000000000222,663.200403836372,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.733,70.857,13131,20.640000000001237,636.1918604650782,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.733,69.071,13202,23.179999999997563,569.5427092321565,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.733,73.071,629,0.7299999999995634,861.6438356169537,1.0,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,LOW,21.5,COOL,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL
22.733,68.929,13128,20.640000000004875,636.0465116277568,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.733,78.214,612,0.75,816.0,1.0,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.733,69.0,13136,20.38000000000011,644.5534838076511,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.733,79.857,13217,15.909999999999854,830.7353865493476,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.717,68.357,1876,3.150000000001455,595.5555555552804,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.717,80.0,13221,16.209999999997308,815.6076495991484,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.7,69.929,6288,10.520000000001346,597.7186311786307,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.7,83.5,628,0.7799999999988358,805.1282051294068,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.7,78.0,628,0.5900000000001455,1064.4067796607544,1.0,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL
22.7,72.929,13134,20.269999999999527,647.9526393685401,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.683,73.929,1885,2.25,837.7777777777778,1.0,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,LOW,21.5,COOL,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL
22.683,82.357,1886,2.2399999999979627,841.9642857150515,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.683,67.714,626,1.0900000000001455,574.311926605428,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.683,68.786,9428,16.219999999998436,581.2577065351978,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.667,78.357,13231,15.80999999999949,836.875395319445,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.667,80.357,13200,14.820000000005166,890.6882591090013,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.667,80.429,6285,7.549999999997453,832.4503311261086,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.667,82.286,3773,4.309999999999491,875.406032482702,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.65,70.786,13130,17.610000000000582,745.5990914253018,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.65,67.357,13200,22.669999999998254,582.2673136303933,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.65,67.0,3772,6.160000000000764,612.3376623375864,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.65,79.143,13197,14.839999999998327,889.2857142858146,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.65,78.214,13200,14.969999999993888,881.7635270544682,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.65,79.071,13197,15.149999999995089,871.0891089111735,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.633,72.143,13197,13.329999999999018,990.0225056264795,1.0,ON,MED,22.0,COOL,ON,MED,22.0,COOL,OFF,LOW,21.5,COOL,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,OFF,LOW,22.0,COOL
22.617,76.643,13204,16.049999999997453,822.6791277259872,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.617,68.857,13130,20.649999999999636,635.8353510895996,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.617,72.143,13134,16.55999999999858,793.1159420290535,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.617,71.5,13130,21.080000000001746,622.8652751422634,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.617,76.429,13202,15.760000000002947,837.6903553297926,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.617,77.5,13202,16.539999999996326,798.1862152359694,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.617,68.643,629,0.9800000000004729,641.8367346935678,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.6,70.929,6255,8.209999999999127,761.8757612668289,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.6,70.357,13132,17.220000000001164,762.6016260162086,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.6,68.5,13134,22.830000000001746,575.2956636004816,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.6,71.714,13134,23.820000000004256,551.385390428113,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.6,71.643,13132,22.519999999998618,583.1261101243697,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.583,76.5,13198,16.310000000005857,809.1968117716285,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.583,68.286,625,1.0900000000001455,573.3944954127675,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.567,77.714,13200,15.289999999995416,863.3093525182444,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.567,77.429,13204,16.43999999999778,803.1630170317386,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.567,68.071,3751,6.299999999999272,595.3968253968942,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.567,72.857,1876,2.4800000000013824,756.4516129028042,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.567,70.786,13132,21.43000000000029,612.7858142790398,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.567,71.929,13130,17.00000000000091,772.3529411764292,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.55,78.786,13201,15.260000000001128,865.0720838793594,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.55,69.214,9378,16.82999999999629,557.2192513370212,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.55,76.5,13202,16.06999999999698,821.5308027381756,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.55,78.286,13198,15.340000000004693,860.3650586698802,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.55,75.929,13200,16.030000000005202,823.4560199623029,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.533,76.643,13231,15.769999999996799,838.9980976539433,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.533,68.786,6253,11.180000000000291,559.3023255813808,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.533,71.643,13134,16.390000000000327,801.3422818791786,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.533,71.857,13134,15.929999999999382,824.482109227904,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.533,70.429,13130,16.56000000000131,792.874396135203,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.533,76.071,9430,11.55000000000291,816.4502164500108,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.533,73.357,3751,4.970000000001164,754.7283702211512,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.533,77.357,13228,15.910000000001673,831.4267756127347,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.517,76.857,13200,16.470000000003893,801.4571948996285,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.517,72.571,626,0.7800000000006548,802.5641025634288,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.5,71.167,1885,3.479999999998654,541.6666666668762,1.0,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,22.0,COOL,ON,LOW,22.0,COOL
22.5,77.571,13197,15.100000000000364,873.9735099337538,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.5,78.857,12908,18.6200000000008,693.2330827067372,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.483,67.571,3753,6.779999999998836,553.5398230089446,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.483,70.929,9380,12.260000000001128,765.0897226752967,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.467,71.714,13132,16.029999999998836,819.2139737991861,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.467,77.786,13203,15.780000000003383,836.692015208946,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.45,71.143,13132,16.01999999999225,819.7253433212454,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.45,72.5,13130,16.079999999999018,816.5422885572638,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.433,78.786,12916,15.799999999998363,817.4683544304645,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.417,77.714,12915,19.330000000001746,668.1324366269444,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.35,75.857,12916,19.329999999999927,668.1841696844309,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.283,77.143,6151,7.409999999997126,830.0944669368942,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.283,78.143,9226,11.060000000004038,834.1772151895689,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.225,80.9,6370,8.200000000000728,776.829268292614,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.183,75.357,3687,4.5700000000006185,806.7833698029543,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.183,74.571,615,0.7699999999995271,798.7012987017893,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.167,78.214,12917,16.81000000000131,768.4116597262935,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.167,75.071,1845,2.3500000000012733,785.106382978298,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.117,75.429,12910,16.779999999998836,769.3682955900415,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.08,80.5,12917,17.010000000001128,759.3768371545646,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.033,69.857,9222,12.19999999999709,755.9016393444426,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.033,70.0,6147,8.200000000000728,749.6341463413969,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.0,70.786,12918,17.239999999997963,749.3039443156338,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
21.983,72.429,12918,17.0799999999972,756.3231850118336,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
21.967,74.429,12910,16.99000000000069,759.8587404355194,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
21.967,69.286,3687,4.880000000001019,755.5327868850882,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
21.967,72.5,12918,17.460000000001855,739.8625429552478,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
21.95,73.714,12917,17.150000000000546,753.1778425655737,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
21.95,68.571,1845,2.480000000000473,743.951612903084,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
21.92,73.417,12918,16.929999999997563,763.024217365733,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
21.917,68.286,615,0.8599999999996726,715.1162790700397,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
